PID, POSTTIME, CITY, STATE, MAKE, MODEL, PRICE, YEAR, MILES, URL, TITLE, ATTR, IMGLINK, MESSAGE
6157250832,2017-06-27 10:06,sfbay,CA,toyota,camry,9500,2007,109000,https://sfbay.craigslist.org/eby/cto/6157250832.html,2007 toyota camry xle super clean,fuel: gas#odometer: 109000#title status: clean#transmission: automatic,https://images.craigslist.org/00c0c_3mp1qjhldfy_600x450.jpg,2007 toyota camry xle#109k miles#clean title#excellent condition#smogged#firm price 9500#please call or text for more info#e star motors#show contact info
6160239751,2017-06-27 10:06,sfbay,CA,toyota,camry,9500,2009,97000,https://sfbay.craigslist.org/eby/cto/6160239751.html,2009 toyota camry se,fuel: gas#odometer: 97000#title status: clean#transmission: automatic,https://images.craigslist.org/00J0J_7be4Mt7r4JD_600x450.jpg,2009 toyota camry#excellent condition#smogged#clean title#mileage : 97k#please call or text#show contact info#e star motors#firm price no offers please#$9500
6192197079,2017-06-27 09:25,sfbay,CA,toyota,camry,10500,2013,35000,https://sfbay.craigslist.org/sfc/cto/6192197079.html,2013 toyota camry,fuel: gas#odometer: 35#title status: salvage#transmission: automatic,https://images.craigslist.org/00r0r_inFizXH4Vq9_600x450.jpg,2013 toyota camry#4 cylinder#automatic#gas saver#only 35k miles#everything power#remote control#cold ac#new tires#clean in and out#runs great#salvage due to minor damage#replaced (bumper and fender)#passed all the safety inspections#registered till 2018#title in hand#no lowballers#for more info#show contact info
6194972884,2017-06-27 09:24,sfbay,CA,toyota,camry,2400,2001,160000,https://sfbay.craigslist.org/eby/cto/6194972884.html,2001 toyota camry,fuel: gas#title status: salvage#transmission: automatic,https://images.craigslist.org/00o0o_d7clU4ErZ1W_600x450.jpg,selling 2001 toyota camry in great conditions#title in hand#runs great with no problems#160k miles#v6; runs smooth and strong#all power options; electric seats#keyless entry#automatic#very clean inside out#i am asking $2;400 obo#if interested call/text me at#show contact info#hablo espanol
6173753308,2017-06-27 08:50,sfbay,CA,toyota,camry,5900,2005,105000,https://sfbay.craigslist.org/sby/cto/6173753308.html,2005 toyota camry,VIN: 4T1BE32K45U427610#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 105000#paint color: silver#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00W0W_lykz2dPCUYd_600x450.jpg,i have a silver toyota camry le 2.4l l-4.#this is a mechanically sound car; it has been properly maintained. no accidents; clean title.#i have paperwork of all maintenance done.#purchased this car in 2013 with 69000 miles.#car was driven to and from work and the supermarket.#recently purchased a new car and do not have an extra garage space for this.#has goodyear tires all around with a good amount of tread (shown in pictures).#equipped with sony stereo deck (aux port only; no bluetooth)#the exterior paint has minor scratches from other people parking next to me.#odometer currently reads 106;xxx#pink slip and smog certificate in hand.#i am asking for $5900.#no test drives without cash in hand#text for fastest response.
6188290863,2017-06-27 08:50,sfbay,CA,toyota,camry,5900,2005,106000,https://sfbay.craigslist.org/sby/cto/6188290863.html,2005 toyota camry le,VIN: 4T1BE32K45U427610#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 106000#paint color: silver#size: mid-size#title status: clean#transmission: automatic,https://images.craigslist.org/00W0W_lykz2dPCUYd_600x450.jpg,i have a silver toyota camry le 2.4l l-4.#this is a mechanically sound car; it has been properly maintained. no accidents; clean title.#i have paperwork of all maintenance done.#purchased this car in 2013 with 69000 miles.#car was driven to and from work and the supermarket.#recently purchased a new car and do not have an extra garage space for this.#brand new front tires; korean brand.#has goodyear tires in the rear with a good amount of tread (shown in pictures).#equipped with sony stereo deck (aux port only; no bluetooth)#the exterior paint has minor scratches from other people parking next to me.#odometer currently reads 106;xxx#pink slip and smog certificate in hand.#i am asking for $5900.#no test drives without cash in hand#text for fastest response.
6191094348,2017-06-27 08:49,sfbay,CA,toyota,camry,5250,2005,107878,https://sfbay.craigslist.org/eby/cto/6191094348.html,2005 toyota camry lelow miles; clean title; great price,condition: excellent#fuel: gas#odometer: 107878#paint color: silver#title status: clean#transmission: automatic,https://images.craigslist.org/00a0a_ezHXU6dvQq7_600x450.jpg,model: 2005 toyota camry#mpg: 24 city / 34 highway#horsepower: 160 hp @ 5;700 rpm#engine: 2.4 l 4-cylinder#tire size: p205/65r15#torque: 163 lb-ft @ 4;000 rpm#mileage:107;878#smog test: passed#clean title; low miles; runs great; very dependable and economical vehicle.#call me#show contact info
6190993973,2017-06-27 08:47,sfbay,CA,toyota,camry,7950,2011,92423,https://sfbay.craigslist.org/eby/cto/6190993973.html,2011 toyota camry,condition: excellent#cylinders: 4 cylinders#fuel: gas#odometer: 92423#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/01515_l6Mf2CtvCJ9_600x450.jpg,model: 2012 toyota camry#mpg: 25 city / 35 highway#fuel tank capacity: 17 gal#horsepower: 173 to 178 hp#engine: 2.5 l 4-cylinder#mileage: 92;423#clean title; already passed smog test; really great dependable and economical car.#call me#show contact info
6194817765,2017-06-27 07:35,sfbay,CA,toyota,camry,3900,1999,124180,https://sfbay.craigslist.org/sby/cto/6194817765.html,toyota camry xle loaded moonroof leather,VIN: JT2BF28K5X0203798#condition: good#cylinders: 6 cylinders#drive: fwd#fuel: gas#odometer: 124180#paint color: brown#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00T0T_1vgWQlDZ5J0_600x450.jpg,your looking at a low mileage 1999 toyota camry xle v6 only 124k miles; mechanically sound; runs great. auto; a/c blows very cold power windows; locks; mirrors; seats and moonroof. all leather interior. clean title just smogged. ready to go.#show contact info##2016 toyota camry se  7080158  2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016  toyota  camry  se  toyota town of stockton  sedan  toyota camry  used cars  stockton  used lot  truck  van  minivan  suv  used car  sedan  wholesale pricing  toyota camry  2016 toyota camry  toyota camry se  camry se  celestial silver  2016 toyota camry se  sedan  toyota sedan  camry sedan
6191277918,2017-06-27 05:57,sfbay,CA,toyota,camry,15500,2016,40000,https://sfbay.craigslist.org/scz/cto/6191277918.html,2016 toyota camry se sport clean title in hand under toyota warranty,fuel: gas#odometer: 40000#title status: clean#transmission: automatic,https://images.craigslist.org/00U0U_4aTh79QxG99_600x450.jpg,2016 toyota camry se automatic 4 cylinder#white#under warranty from toyota#clean title in hand#smogged#very clean no leaks#service records#17 wheels#leather#backup camera#bluetooth#paddle shifter#tinted windows#40k miles#just serviced with fresh full synthetic oil change and all the filters#call if serious and ready to see the car. no low ballers#9 1 6 - 5 4 6 - 9 2 0 9
6182683893,2017-06-27 05:51,sfbay,CA,toyota,camry,13495,2015,70123,https://sfbay.craigslist.org/sby/cto/6182683893.html,15 camry se toyota clean title in hand clean carfax no accidents good,fuel: gas#odometer: 70123#title status: clean#transmission: automatic,https://images.craigslist.org/00h0h_i2Y6C2NtSIz_600x450.jpg,15 camry se toyota clean title in hand clean carfax no accident#dmv tags good till feb 2018#leather bluetooth alloy wheels#drives good#around 70k miles#call if you are serious please#9 1 6 - 5 9 6 - 8 5 8 2#se sports editon
6186516158,2017-06-27 05:50,sfbay,CA,toyota,camry,12995,2015,70123,https://sfbay.craigslist.org/sby/cto/6186516158.html,15 camry se toyota clean title in hand clean carfax dmv tags 2018,fuel: gas#odometer: 70123#title status: clean#transmission: automatic,https://images.craigslist.org/00j0j_7VJvQBcNaFR_600x450.jpg,15 camry se toyota clean title in hand clean carfax no accident#dmv tags good till feb 2018#leather bluetooth alloy wheels#drives good#around 70k miles#call if you are serious please#9 1 6 - 5 9 6 - 8 5 8 2#se sports editon
6194649201,2017-06-27 05:16,sfbay,CA,toyota,camry,1300,1996,167000,https://sfbay.craigslist.org/eby/cto/6194649201.html,96 toyota camry 4 cylinder 167000 miles,condition: salvage#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 167000#paint color: green#size: full-size#title status: salvage#transmission: automatic#type: sedan,https://images.craigslist.org/00M0M_jAhh3dkOXxC_600x450.jpg,1996 toyota camry..car runs good .great on gas. it will make it to sacramento on a quarter of tank. ac blows hard. and its very dependable.tag are good until nov 2017 and the title is salvage with 167000 miles. 1300 or reasonable best offer.. this is a daily commuting runner dont let it pass you by
6178166754,2017-06-26 23:16,sfbay,CA,toyota,camry,7900,2009,81000,https://sfbay.craigslist.org/eby/cto/6178166754.html,low milage 2009 toyota camry,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 81000#paint color: black#size: full-size#title status: salvage#transmission: automatic#type: sedan,https://images.craigslist.org/00303_jfIIVhOAz9w_600x450.jpg,this is a 2009 low mileage toyota camry in excellent working condition. car is smogged and current dmv registration will expire in june 2018. the car engine is very clean and runs great with no leaks whatsoever. theres no body dents and the interior is as clean as can be. heater; a/c; power steering/doors are in perfect working condition. car is equipped with factory installed radio and cd player. call and schedule an inspection and test drive.
6172883695,2017-06-26 22:54,sfbay,CA,toyota,camry,4250,2003,98343,https://sfbay.craigslist.org/pen/cto/6172883695.html,2003 toyota camry le - low miles!!,condition: good#fuel: gas#odometer: 98343#title status: salvage#transmission: automatic,https://images.craigslist.org/01515_gDjHO8xuoRe_600x450.jpg,2003 toyota camry le in great condition with only 98k miles!!#no immediate repairs required (only the liquid holder for windshield cleaner); its ready for your daily commute.#this is my second car so im selling it because its been staying a lot of time in my driveway unused. reply to this posting if interested. thanks!
6194510043,2017-06-26 22:21,sfbay,CA,toyota,camry,4800,2005,130324,https://sfbay.craigslist.org/scz/cto/6194510043.html,2005 toyota camry $ 4800 obo,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 130324#paint color: red#size: mid-size#title status: salvage#transmission: automatic#type: sedan,https://images.craigslist.org/00N0N_i018Kg90yg2_600x450.jpg,2005 toyota camry 130;000 miles $4;800#!!!  very clean#!!!   automatic transmission#!!!!  very good condition#!!!    not any leaks of oil
6194510171,2017-06-26 22:21,sfbay,CA,toyota,camry,5600,2003,76234,https://sfbay.craigslist.org/scz/cto/6194510171.html,2003 toyota camry 76;000 miles $5600,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 76234#paint color: grey#size: compact#title status: salvage#transmission: automatic#type: sedan,https://images.craigslist.org/00S0S_eXP1PiVw5rd_600x450.jpg,2003 toyota camry 76;000 miles $5600#!!!!! in perfect condition !!!!#no oil leaks#automatic transmission#!!!!  very clean inside and out !!!#&&&&&&. v4.
6186603486,2017-06-26 20:54,sfbay,CA,toyota,camry,11499,2011,63597,https://sfbay.craigslist.org/sby/cto/6186603486.html,excellent condition black 2011 toyota camry hybrid 63.5k low miles!!,VIN: 4T1BB3EKXBU138232#condition: excellent#drive: fwd#fuel: hybrid#odometer: 63597#paint color: black#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00909_37DnzGRsq5w_600x450.jpg,after 6 years of dependable single ownership; im selling my trusty 2011 black toyota camry hybrid. it is in excellent condition; im the single owner with a clean title; clean carfax; smog checked and regularly serviced only at official toyota dealerships. most recent service done just last week. new tires installed from costco just one year ago. throttle body and fuel induction service done 6 months ago. tires and brakes still good to go another 10k miles. registration tags valid until february 2018.#it has 63;597 miles on it and i have been using it as my daily commute car. it gives great gas mileage of 33-35 mpg. the hybrid battery is still has 2 years 40k miles warranty left on it. it has the premium upgrades package which includes 6 disc mp3 with jbl audio system; bluetooth music connectivity; iphone/ipod connection; driver side motorized seat; auto-dimming mirror; alloy wheels. i have also got tinted window treatment installed for protection from harsh ca sun.#if you want maintenance history you can get from toyota. just did a multi point inspection at toyota with a clean report. only willing to furnish with test drive. carfax report is ready and available. test drive only with a valid us issued class c drivers license. clean carfax report available with test drive. serious inquires only. no lowball offers please.
6159667619,2017-06-26 19:31,sfbay,CA,toyota,camry,2850,1998,171000,https://sfbay.craigslist.org/eby/cto/6159667619.html,1998 toyota camry clean title!!! super clean runs great cheapp!!,condition: good#drive: fwd#fuel: gas#odometer: 171000#paint color: white#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00x0x_hENUv8bN0iw_600x450.jpg,hi i have a 1998 toyota camry for sale super clean car runs great without any problem registered till 2018 clean title nothing wrong timing belt and water pump already been replaced it has 171;000 miles which is low for these kind of cars#call if interested#show contact info#serious buyers only please thank you
6169349795,2017-06-26 19:30,sfbay,CA,toyota,camry,2850,1998,171000,https://sfbay.craigslist.org/sfc/cto/6169349795.html,1998 toyota camry clean title!!! super clean runs great cheapp!!,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 171000#paint color: white#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00P0P_cQhUjzDfRwX_600x450.jpg,hi i have a 1998 toyota camry for sale super clean car runs great without any problem registered till 2018 clean title nothing wrong timing belt and water pump already been replaced it has 171;000 miles which is low for these kind of cars#call if interested#show contact info#and ask for shah...#serious buyers only please thank you
6169350053,2017-06-26 19:30,sfbay,CA,toyota,camry,2850,1998,171000,https://sfbay.craigslist.org/sby/cto/6169350053.html,1998 toyota camry clean title!!! super clean runs great cheapp!!,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 171000#paint color: white#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00P0P_cQhUjzDfRwX_600x450.jpg,hi i have a 1998 toyota camry for sale super clean car runs great without any problem registered till 2018 clean title nothing wrong timing belt and water pump already been replaced it has 171;000 miles which is low for these kind of cars#call if interested#show contact info#and ask for shah...#serious buyers only please thank you
6169350298,2017-06-26 19:30,sfbay,CA,toyota,camry,2850,1998,171000,https://sfbay.craigslist.org/eby/cto/6169350298.html,1998 toyota camry clean title!!! super clean runs great cheapp!!,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 171000#paint color: white#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00P0P_cQhUjzDfRwX_600x450.jpg,hi i have a 1998 toyota camry for sale super clean car runs great without any problem registered till 2018 clean title nothing wrong timing belt and water pump already been replaced it has 171;000 miles which is low for these kind of cars#call if interested#show contact info#and ask for shah..#serious buyers only please thank you
6194278487,2017-06-26 17:43,sfbay,CA,toyota,camry,3250,2003,200000,https://sfbay.craigslist.org/eby/cto/6194278487.html,2003 toyota camry for sale 4750 obo,VIN: JTDBE32K530166058#condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 200000#paint color: brown#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00W0W_iKcsJAYhawJ_600x450.jpg,we have a 2003 toyota camry le for sale. the car currently has 200000 miles on it. we bought the car around june 2014; and drive it regularly. the car is carefully and well maintained. maintenances include:#1. fix the blown head gasket - a somewhat common; but costly repair for older cars.#2. new tires (bridgestone) installed around august 2014.#3. 4 new break pads replaced in 2014.#4. 4 new spark plugs replaced in 2016.#5. an engine mount replaced in 2016.#6. starter replaced in 2016#7. alternator and battery replaced in 2017#8. regular oil change about every 5k - 7k miles.#the car has some minor cosmetic damage; but it runs great with our maintenance! were selling it as we are moving. looking for series buyers. text john @#show contact info
